id,ra_deg,dec,mag,ci,spect,lum,proper,dist,x,y,z
4137,13.2521,-1.1443,4.78,1.55,M0III,345.1437,,179.8561,175.0318,41.2212,-3.5917
4142,13.2677,61.124,4.8,0.54,F8V,3.6779,,18.7441,8.8102,2.0774,16.4136
4154,13.3019,-24.7769,6.44,0.439,F3V,12.5199,,73.5835,65.0175,15.3717,-30.8378
4175,13.3676,37.4182,6.07,1.139,K3III:,37.8443,,107.8749,83.3553,19.8082,65.5478
4190,13.4076,-62.8714,5.73,1.574,M4III,212.0313,,218.3406,96.8476,23.0859,-194.3198
4202,13.4482,52.6893,6.27,0.191,A5m,21.1446,,88.4173,52.1235,12.4639,70.3236
4247,13.5733,-8.7407,6.15,0.911,G5IV,52.1435,,131.406,126.2524,30.4814,-19.9688
4257,13.6468,19.1884,5.8,-0.016,A1Vn,48.708,,108.1081,99.2195,24.0895,35.5325
4273,13.72,83.7074,5.59,0.105,A4V,38.9045,,87.7193,9.3402,2.2803,87.1908
4278,13.7421,23.6283,5.46,1.012,K1IV,8.2262,,37.9795,33.7995,8.2657,15.2223
4282,13.7507,58.9727,4.83,1.216,K2III,103.2761,,100.7049,50.4203,12.3384,86.2962
4283,13.7513,-69.5271,5.45,1.095,G7III,26.6195,,68.0272,23.1115,5.6559,-63.7304
4288,13.7717,48.6785,6.28,1.681,M2.5IIIa,115.3453,,207.4689,133.0501,32.6106,155.8126
4307,13.8111,24.5571,6.19,1.546,M4III,88.0643,,173.913,153.6088,37.7616,72.2781
4336,13.9267,-7.3471,5.88,1.52,K5III,131.8257,,184.5018,177.608,44.0412,-23.5942
4353,13.9814,-27.7758,6.11,1.674,M1/M2III,267.9168,,292.3977,251.0425,62.5054,-136.2613
4356,13.9938,27.2094,6.08,0.133,A5IV,19.4805,,77.7605,67.1032,16.723,35.5555
4361,14.0062,-11.2665,5.35,1.505,K4III,179.97,,168.9189,160.7384,40.0951,-33.0022
4372,14.038,13.952,6.46,0.962,G8II,35.5468,,125.1564,117.8365,29.463,30.1762
4373,14.054,57.9966,6.2,1.376,K3III,113.9725,,198.8072,102.2081,25.5856,168.5917
4412,14.1665,59.1811,4.62,0.957,G8III-IV,46.3874,Castula,61.2745,30.4379,7.683,52.622
4417,14.1771,60.7167,2.15,-0.046,B0IV:evar,3407.2186,Cih,168.3502,79.8368,20.1679,146.8371
4426,14.1883,38.4993,3.86,0.13,A5V,39.3731,,39.7772,30.1806,7.6303,24.7615
4430,14.1957,60.3628,5.56,-0.054,B8V,141.6446,,165.0165,79.1098,20.0115,143.4281
4436,14.2294,68.7757,6.39,0.375,F0m,10.1953,,64.8929,22.7718,5.7746,60.4912
4453,14.3017,23.4176,4.4,0.94,G8III-IV,75.0931,Kui,70.4225,62.6192,15.9634,27.9881
4465,14.3315,61.4219,6.44,0.94,G8IV,91.3692,,198.8072,92.1411,23.5405,174.5857
4490,14.4152,45.8394,6.1,1.028,K2III,56.8068,,134.0483,90.4476,23.2485,96.1649
4500,14.459,28.9922,5.44,1.076,G6III,229.5091,,198.8072,168.386,43.4189,96.36
4510,14.4771,13.6959,6.3,0.895,G8III,58.0764,,148.5884,139.7796,36.0899,35.181
4542,14.5592,33.9509,5.99,1.0,K0,11.1173,,56.3698,45.2582,11.7545,31.4815
4548,14.5787,21.4045,6.47,0.089,A2V,37.8443,,129.7017,116.8678,30.3954,47.3346
4553,14.5925,-60.6962,6.23,0.096,Am,82.2621,,171.2329,81.1047,21.1149,-149.3214
4562,14.6293,66.3518,5.97,-0.008,A0III,41.115,,107.4114,41.688,10.8817,98.3916
4567,14.6515,-29.3574,4.3,-0.154,B7IIIp,941.0225,,238.0952,200.7705,52.4895,-116.7277
4577,14.6828,-11.38,5.62,0.949,G7III,47.2933,,98.0392,92.9731,24.3612,-19.3446
4645,14.957,6.4832,6.14,1.654,M2III,336.3566,,332.2259,318.9174,85.1973,37.5124
4665,15.0148,44.7132,5.69,-0.01,B9.5Vn,65.4034,,119.0476,81.7113,21.9171,83.757
4699,15.1288,70.983,6.4,0.135,A4IV,28.7078,,109.4092,34.4153,9.3045,103.4379
4760,15.3261,-38.9165,5.59,1.185,K1III,125.4296,,157.4803,118.1719,32.386,-98.9272
4776,15.3627,49.5442,6.48,1.099,G5,231.8462,,322.5806,201.8309,55.4521,245.4538
4791,15.411,-16.2656,6.47,1.184,K2/K3III,19.391,,92.8505,85.9292,23.6866,-26.0065
4819,15.5076,-57.0024,6.12,0.935,G8III,45.1648,,120.6273,63.3025,17.5644,-101.1693
4834,15.5769,51.0349,6.48,0.122,A3V,114.0775,,226.2443,137.0473,38.2049,175.9116
4842,15.6101,-31.552,5.5,0.083,A1/A2IV,27.874,,71.2251,58.4568,16.3326,-37.2701
4869,15.6788,-65.4561,6.25,1.634,M2III,194.805,,265.9574,106.3655,29.8554,-241.9264
4879,15.7046,31.8043,5.5,-0.043,B9.5V,97.1852,,132.9787,108.7937,30.5899,70.0823
4880,15.705,-46.3973,5.39,0.9,G8III,32.5087,,73.0994,48.5312,13.646,-52.9342
4893,15.7261,41.3452,5.95,0.161,A5m,41.8023,,107.2961,77.5367,21.8327,70.8791
4896,15.7359,7.8901,4.27,0.952,K0III,53.0152,,55.7414,53.1444,14.9741,7.6518
4901,15.7563,47.3762,6.46,0.248,A9V,20.9508,,96.0615,62.6069,17.6644,70.6835
4904,15.7606,-4.8366,5.4,1.106,K0III-IV,62.9796,,102.2495,98.055,27.6739,-8.6211
4922,15.8238,-29.5258,6.28,0.932,G8IIICN...,45.2898,,130.039,108.8634,30.854,-64.0853
4951,15.9042,61.0748,5.92,0.512,F0II,1404.7531,,613.4969,285.3698,81.3124,536.9644
4970,15.9543,1.3668,6.06,0.271,F1V,11.8686,,60.1323,57.7996,16.5239,1.4344
4988,16.0099,52.5022,5.99,1.447,K2,373.5941,,326.7974,191.2161,54.8663,259.2733
5011,16.0813,61.5802,5.83,0.569,F6V,26.4484,,80.7754,36.939,10.6488,71.0407
5024,16.1151,29.6588,6.2,0.443,F7IV-V,5.6546,,44.287,36.9726,10.6821,21.9147
5032,16.1358,-33.5328,6.44,1.071,K0III,61.9441,,163.6661,131.0526,37.915,-90.4116
5064,16.2193,5.6563,6.03,1.525,K5III,134.4002,,199.6008,190.7234,55.48,19.6727
5071,16.2723,14.9461,5.64,0.42,F4II-III,14.388,,54.5852,50.6259,14.7775,14.0781
5111,16.4037,-9.9793,6.09,1.012,K0III,27.5677,,92.9368,87.805,25.8486,-16.1053
5121,16.4206,21.4732,5.33,0.003,A1Vn,45.7088,,84.317,75.2641,22.1809,30.8656
5122,16.4238,21.4654,5.55,-0.048,A0Vn,38.7258,,85.9107,76.6895,22.6055,31.4382
5130,16.4551,4.9084,6.35,0.383,F4V...,4.1457,,40.6339,38.8267,11.4679,3.4767
5154,16.5211,-46.7184,3.32,0.885,G8IIIvar,409260659.73,,100000.0,65728.0105,19495.862,-72799.3132
5155,16.5214,-9.8394,5.58,0.009,A1V,166.8784,,180.8318,170.8158,50.6675,-30.9017
5160,16.5321,-23.9925,6.12,1.076,K1III,42.776,,117.3709,102.7971,30.5126,-47.7249
5165,16.5467,32.1815,6.28,1.308,K0,79.9466,,172.7116,140.1236,41.6307,91.9867
5192,16.6401,12.956,6.14,0.962,G8III,54.2001,,133.3333,124.4974,37.2092,29.8938
5229,16.7505,56.935,6.41,1.188,K2III...,23.3561,,99.108,51.778,15.5839,83.0576
5240,16.7894,53.4982,6.31,1.499,K0,685.4882,,512.8205,292.047,88.1151,412.2246
5247,16.8038,-23.9963,6.36,0.238,A3III,11.7706,,68.7758,60.1487,18.1643,-27.9696
5257,16.8276,-61.7753,5.36,0.884,G5III,54.4001,,93.2836,42.2276,12.7714,-82.1921
5285,16.9425,-9.7856,5.71,0.446,F7IV,10.0647,,47.1476,44.4451,13.5395,-8.0133
5289,16.9494,-41.4869,5.21,0.159,A3V,23.2702,,56.9476,40.8068,12.4365,-37.7249
5299,16.9882,20.7391,5.56,0.121,A3V,11.6305,,47.3037,42.3082,12.9254,16.7509
5304,16.9986,1.993,6.44,0.847,K0IV,5.435,,48.4731,46.3274,14.1625,1.6858
5306,17.0034,43.9421,5.04,0.109,A3m,29.1877,,58.9623,40.5995,12.4151,40.9158
5308,17.0055,32.0121,6.23,0.398,F5IV,4.8084,,41.3907,33.5621,10.2645,21.9412
5325,17.0622,54.9203,5.17,0.704,G5Vp,0.425,,7.554,4.1503,1.2738,6.1818
5335,17.0925,5.6498,5.51,0.334,F0III-IV,6.7484,,35.2113,33.4926,10.2989,3.4665
5337,17.0961,-55.2458,3.94,-0.12,B6V + B0V,193.9099,Wurren,91.5751,49.8964,15.3464,-75.2385
5350,17.1394,58.2634,5.77,-0.019,B8V,146.4199,,184.8429,92.9121,28.6535,157.2044
5353,17.1475,-10.1823,3.46,1.161,K2III,51.9517,,37.9939,35.7332,11.0254,-6.7166
5361,17.1842,86.2571,4.24,1.213,K2II-III,129.4196,,85.9107,5.3579,1.6569,85.7275
5399,17.3011,80.0116,6.24,0.922,K0,50.9096,,135.318,22.4089,6.9801,133.267
5423,17.3755,47.2418,4.26,0.012,B7III,831.7638,,219.7802,142.4013,44.5591,161.3682
5436,17.4329,35.6206,2.07,1.576,M0IIIvar,474.242,Mirach,60.5327,46.9464,14.7417,35.2551
5443,17.455,19.6584,5.57,0.697,G0III,68.6752,,115.4734,103.7357,32.6182,38.8466
5466,17.5307,-57.6944,6.41,0.888,G6II/III,37.4973,,125.6281,64.0217,20.2237,-106.1821
5472,17.5477,15.6739,6.07,1.535,M0III,88.5523,,165.0165,151.4871,47.9023,44.5812
5474,17.5498,-8.9061,6.4,1.029,K0III,33.7598,,118.624,111.739,35.3379,-18.3649
5482,17.5782,42.0815,5.67,0.603,F8V,12.8351,,52.2739,36.9857,11.7171,35.0333
5483,17.581,25.4578,5.81,1.466,K5III,60.256,,120.7729,103.9527,32.9379,51.9137
5498,17.6398,2.4457,5.97,1.491,K4III,197.3331,,235.2941,224.0264,71.2367,10.0405
5506,17.6637,68.7786,5.32,-0.014,A0Vnn,46.7305,,84.8896,29.279,9.3237,79.1331
5530,17.7753,55.1499,4.34,0.17,A7Vvar,26.8164,,40.95,22.283,7.1437,33.6056
5532,17.7782,31.4247,5.15,0.261,F0V,164.5887,,147.2754,119.6724,38.3724,76.7862
5537,17.7928,37.7241,5.8,-0.095,B7III-IV,244.3431,,242.1308,182.3565,58.5231,148.1502
5554,17.8564,64.2027,5.56,-0.052,B9.5V,80.0203,,124.0695,51.3927,16.5562,111.7046
5559,17.8634,21.0346,4.66,1.024,K0III,164.8922,,117.6471,104.5137,33.6833,42.2274
5563,17.8707,10.2919,6.49,0.891,G5,38.7258,,132.4503,124.0315,39.9911,23.664
5574,17.9151,30.0896,4.51,1.092,K0III-IV...,36.6438,,51.7598,42.6133,13.7761,25.95
5577,17.9224,65.0189,5.57,-0.072,B9IV,73.0466,,119.0476,47.8365,15.4714,107.9103
5582,17.9313,-2.2511,5.93,1.403,K4III,109.144,,171.8213,163.3492,52.8589,-6.7489
5614,18.069,79.674,5.6,0.008,A3V,34.3875,,82.85,14.1184,4.6062,81.5081
5638,18.142,45.3375,6.13,1.652,M1III,115.558,,193.7984,129.4544,42.4172,137.8411
5649,18.1892,-37.8565,5.95,0.281,A9IV: (+F/G),17.4904,,69.3963,52.054,17.1036,-42.5875
5667,18.2478,30.0642,6.24,0.98,G1V...,37.3938,,116.0093,95.3528,31.4386,58.1172
5676,18.291,61.7062,6.4,0.018,B9V,97.5439,,201.6129,90.7348,29.9918,177.5259
5725,18.4329,7.5754,5.21,0.32,A7IV,20.3986,Revati,53.3049,50.1287,16.7075,7.0272
5730,18.4373,24.5837,4.67,1.047,K0III...,220.8005,,136.7989,118.0134,39.3431,56.9114
5731,18.4386,7.5783,6.44,0.492,F7V,20.4174,Revati B,93.985,88.3813,29.4667,12.3948
5760,18.5204,28.5296,6.33,1.684,M2S SB,426.1868,,408.1633,340.0286,113.9068,194.9438
5766,18.5318,16.1335,5.97,-0.082,B8III,69.3107,,139.47,127.0302,42.5821,38.7554
5786,18.6002,-7.9228,5.14,0.448,F5V,4.1879,,23.3863,21.9532,7.3881,-3.2235
5811,18.6766,6.9951,6.04,1.081,G6III:,84.7227,,159.2357,149.7276,50.612,19.3925
5820,18.7049,-0.9738,5.7,0.428,F5V,8.4178,,42.9185,40.6458,13.7617,-0.7294
5849,18.7956,-45.5317,4.97,0.571,F8V,2.0455,,15.1149,10.0236,3.4115,-10.7866
5884,18.9406,-68.8759,4.25,0.48,F6IV,7.6348,,20.9556,7.1433,2.4513,-19.5474
5913,19.0496,71.7438,5.87,2.042,K1V,2808.0187,,847.4576,250.941,86.6489,804.8012
5916,19.0526,87.1455,6.2,1.114,K2III:,32.9913,,106.9519,5.0344,1.7387,106.8192
5923,19.0788,33.1147,6.04,1.163,K1III,38.054,,106.7236,84.4792,29.2186,58.3049
5934,19.1292,79.91,6.27,0.44,F5Vs,14.2561,,72.6216,12.0204,4.1693,71.4984
5939,19.1512,-2.5004,5.42,0.888,G5III-IVe,38.4061,,80.5802,76.0481,26.4102,-3.5154
5979,19.2655,-66.3979,6.23,0.052,A0V,24.9115,,94.2507,35.6232,12.451,-86.3664
5981,19.2711,44.902,6.11,1.59,K5,143.6151,,214.1328,143.1749,50.058,151.1555
6012,19.3505,31.7446,6.36,1.132,K0,18.0302,,85.1064,68.2861,23.981,44.7774
6048,19.4498,3.6145,5.13,0.071,A3V,43.8127,,75.3012,70.8628,25.024,4.7472
6074,19.5423,47.4197,6.29,1.357,K0,1164.126,,662.2517,422.2821,149.8886,487.6357
6080,19.5579,57.8032,6.39,1.589,M5,294.0357,,348.4321,174.9433,62.1496,294.8511
6126,19.6959,37.3863,6.44,0.233,A5m,38.1944,,128.5347,96.1535,34.4201,78.0444
6179,19.8666,27.2641,4.74,0.032,A3V,98.7188,,94.4287,78.9426,28.5249,43.257
6212,19.9512,-0.509,5.87,0.635,A7V...,39.6278,,100.7049,94.6572,34.3612,-0.8947
6228,20.0205,58.2316,4.95,0.683,F0Ia,91201083.9356,,100000.0,49467.1364,18024.5968,85018.3294
6247,20.081,77.5707,6.31,0.912,G5III...,41.6486,,126.4223,25.5563,9.3427,123.4592
6258,20.1159,-11.239,6.16,1.102,K1III,37.7051,,112.2334,103.366,37.8591,-21.8745
6269,20.1441,-3.247,6.26,1.013,K1III,51.3334,,137.1742,128.5765,47.1644,-7.7696
6298,20.2718,64.6581,6.33,0.113,A2Vnn,15.6171,,78.125,31.3677,11.5857,70.607
6301,20.2807,28.7382,5.23,1.396,K5III,81.2831,,107.4114,88.3424,32.645,51.6443
6364,20.4957,76.2388,6.37,0.283,F0IVn,14.2561,,76.0456,16.9443,6.3338,73.8628
6397,20.5851,45.5288,4.87,1.077,K0III-IV,42.4229,Adhil,65.7462,43.1178,16.1941,46.9166
6413,20.627,-19.0812,6.35,0.493,F5/F6V,9.4973,,61.5006,54.3956,20.4752,-20.105
6418,20.654,1.7263,6.21,1.482,M0III,128.825,,212.3142,198.5781,74.8541,6.3961
6472,20.839,58.143,6.36,0.457,F4V,8.6139,,58.8235,29.0161,11.0448,49.9628
6478,20.854,20.469,5.97,1.677,K5,335.4285,,306.7485,268.5548,102.3039,107.27
6488,20.879,-30.9456,5.84,1.612,M0III,360.0808,,299.4012,239.9215,91.5164,-153.9594
6498,20.906,34.2459,6.28,0.829,G8IV,8.5981,,56.6572,43.7513,16.7123,31.8836
6500,20.9192,37.7149,5.6,0.276,A1m,20.4362,,63.857,47.1853,18.0364,39.0635
6507,20.9451,78.7261,6.07,0.389,A0Iab,32508729.7385,,100000.0,18258.2241,6988.5939,98070.3666
6523,21.0058,-8.1833,3.6,1.065,K0III,38.5123,,34.8918,32.2414,12.3801,-4.9665
6526,21.0106,-8.0074,6.21,0.235,F0V,13.0257,,67.5219,62.4181,23.9733,-9.4059
6550,21.0854,-6.9147,5.92,0.407,F4V,8.1208,,46.6418,43.2024,16.6578,-5.6152
6575,21.1664,-15.6605,6.17,0.924,G8III/IV,41.7254,,118.624,106.5147,41.2424,-32.0209
6578,21.1699,-41.4925,5.42,1.03,K0III,30.8745,,72.2543,50.469,19.5452,-47.8701
6581,21.1747,-44.5286,6.26,1.122,K1II,183.1471,,259.0674,172.2198,66.712,-181.6749
6591,21.2028,-2.8486,6.17,0.959,G8III,17.2822,,76.3359,71.0805,27.5743,-3.7936
6617,21.272,-64.3695,5.92,1.561,M0III,286.2859,,277.0083,111.6606,43.4719,-249.7513
6655,21.3987,23.5115,6.18,0.447,F5III,13.6144,,68.0735,58.1189,22.775,27.1568
6656,21.4051,-14.5988,4.9,1.231,K2III,74.2677,,88.1834,79.4501,31.1444,-22.2265
6671,21.4429,70.9799,6.34,-0.011,A0Vnn,53.4072,,145.1379,44.0264,17.2918,137.214
6672,21.4532,60.2353,2.66,0.16,A5Vv SB,69.8232,Ruchbah,30.4785,14.0824,5.5339,26.4575
6678,21.4831,68.13,4.72,1.047,K0III,40.3274,,59.8086,20.731,8.1591,55.5043
6688,21.5365,34.5797,6.34,0.5,F7V,3.2961,,36.062,27.6183,10.8994,20.4671
6692,21.5636,19.1723,5.35,0.395,F2V:var,4.0105,,25.2143,22.1489,8.7531,8.2806
6697,21.5778,43.4577,5.98,0.52,F7V,6.1489,,41.7188,28.1607,11.137,28.695
6700,21.5983,20.0708,6.44,0.947,K0,21.0087,,95.3289,83.2527,32.9592,32.7151
6703,21.6139,-0.399,6.42,1.241,K0IV,147.2313,,250.0,232.4161,92.0855,-1.7411
6718,21.6736,19.2404,5.5,1.106,K1III,40.2161,,85.5432,75.0552,29.8281,28.1893
6734,21.7149,-13.0565,5.51,0.321,F0V,7.6419,,37.4672,33.9085,13.504,-8.4643
6762,21.7763,34.3776,6.27,0.453,F7IVsvar,4.4999,,40.7997,31.2705,12.4923,23.0373
6775,21.8471,-22.3382,6.43,1.122,K0/K1III,38.4415,,128.3697,110.2087,44.1855,-48.7899
6780,21.8611,41.1012,6.42,0.311,Am...,6.6681,,53.2198,37.2199,14.933,34.9862
6799,21.9137,45.4067,4.83,0.421,F5IV,8.3407,,28.6205,18.6418,7.4991,20.3809
6808,21.9439,-10.9016,6.13,1.32,K0,42.9734,,118.2033,107.6609,43.3753,-22.3549
6853,22.0914,-43.3182,3.41,1.542,K5II-III,193.3749,,71.6332,48.2909,19.6004,-49.144
6854,22.0955,7.9614,6.22,1.114,K1IIIvar,37.1535,,114.5475,105.112,42.6719,15.8654
6938,22.3772,-46.7564,6.25,1.658,M3III,265.7052,,310.559,196.7427,81.0001,-226.226
6946,22.4006,-21.6293,5.11,0.028,A0V,40.1051,,71.3776,61.345,25.2853,-26.3098
6957,22.4284,-25.6177,6.37,1.141,K1III,70.3396,,168.9189,140.7925,58.1121,-73.0346
6967,22.4703,18.3557,6.01,0.162,A4IV,73.4514,,146.1988,128.2253,53.0347,46.0402
6985,22.5254,47.0073,5.27,0.999,K0III,55.2077,,90.1713,56.7973,23.5558,65.9549
6993,22.5463,6.1438,4.84,1.372,K4III,87.6597,,93.1966,85.5792,35.5291,9.9743
7002,22.5954,-26.2079,5.92,1.327,K2III,70.9905,,137.931,114.2523,47.548,-60.9143
7036,22.7169,66.0981,6.15,0.07,A2Vs,26.5705,,93.8086,35.0601,14.6781,85.7636
7064,22.8067,70.2646,5.82,0.489,F6V,3.4356,,28.9771,9.0199,3.7928,27.275
7068,22.8128,-49.0727,3.93,0.972,K0III-IV,44.2996,,43.573,26.3119,11.0674,-32.9212
7083,22.8709,15.3458,3.62,0.974,G8III,356.7796,Alpherg,107.1811,95.2339,40.1713,28.3649
7101,22.9125,-45.5757,6.17,0.066,A2V,32.5087,,104.712,67.5119,28.5355,-74.7828
7104,22.9302,-30.2831,5.79,1.073,K0III,44.0961,,102.3541,81.403,34.4365,-51.6144
7133,23.0316,34.8,6.39,-0.103,B7IIIMNp...,158.3434,,255.7545,193.2725,82.165,145.9624
7175,23.1516,-49.7277,6.27,0.462,F4V,16.278,,77.5795,46.1104,19.7168,-59.1917
7199,23.2335,-36.8652,5.49,1.021,K1/K2III,39.4821,,84.3882,62.0395,26.6332,-50.6274
7229,23.3262,8.2087,6.31,0.8,K0,57.0164,,147.929,134.4464,57.9745,21.1213
7237,23.3571,58.3273,5.69,1.435,K0Ib+...,2106.6869,,675.6757,325.7009,140.6541,575.0417
7257,23.4135,-78.5048,6.11,0.97,G3IV,48.708,,124.6883,22.8026,9.8739,-122.1872
7262,23.4285,-7.0253,5.75,0.639,G2IV,3.8019,,29.5159,26.8792,11.6475,-3.61
7269,23.4523,89.0156,6.46,0.107,A3V,24.1213,,103.0928,1.6248,0.7049,103.0776
7280,23.4829,59.232,4.68,0.991,K0III,47.6431,,63.8162,29.9422,13.0086,54.8338
7307,23.5692,37.2371,5.9,-0.067,B9IV,78.2708,,143.472,104.6947,45.673,86.8171
7331,23.6574,-15.6764,5.62,0.066,A1V,17.346,,59.3824,52.3688,22.9419,-16.0453
7345,23.7044,18.4605,5.9,1.536,M2III,101.2045,,163.1321,141.6827,62.2074,51.6559
7347,23.7116,-31.8923,6.11,1.109,K0/K1III,41.0015,,114.4165,88.9436,39.0651,-60.449
7348,23.7138,-3.5239,6.44,1.341,K0,273.1492,,343.6426,314.0324,137.941,-21.1219
7349,23.7149,-23.6997,6.41,1.306,K2III,115.8777,,220.7506,185.065,81.2952,-88.7291
7373,23.812,-58.1395,6.03,0.382,F2V,5.45,,40.1929,19.41,8.5657,-34.1373
7422,23.9435,14.6614,6.23,-0.036,B9.5III,636.2093,,476.1905,421.0412,186.9624,120.527
7429,23.9607,-39.9471,6.43,0.415,F3/F5V,3.4009,,38.1825,26.7496,11.8877,-24.5162
7430,23.9689,41.0764,6.39,1.122,K1III,34.898,,120.048,82.6924,36.7633,78.8793
7433,23.9781,17.4338,5.95,0.259,F0IV,12.2462,,58.072,50.623,22.5157,17.3986
7436,23.9957,-15.4002,5.41,1.226,K1III,167.4943,,167.5042,147.5333,65.6728,-44.4823
7449,24.0354,-29.9073,5.69,0.335,F2V,22.182,,69.3481,54.901,24.4842,-34.5769
7479,24.1134,48.7228,6.2,1.237,K1III:,71.3181,,157.2327,94.6756,42.3769,118.1645
7491,24.1814,7.8315,6.39,1.605,M0,193.1968,,282.4859,255.2952,114.6344,38.4917
7492,24.1866,-58.271,6.18,1.607,M3III,153.8863,,228.833,109.7796,49.3061,-194.6327
7499,24.1995,41.4055,4.1,0.536,F8V,3.6308,Titawin,13.4916,9.2301,4.1481,8.9231
7521,24.2746,12.1415,5.54,0.347,F0V,6.5223,,35.0877,31.2699,14.1023,7.3799
7554,24.3658,-84.7696,5.66,0.939,K0III,64.5654,,116.6861,9.6898,4.3885,-116.2002
7566,24.4071,-9.4038,6.24,0.528,F7V,4.5331,,40.3877,36.2841,16.4646,-6.599
7574,24.4283,-57.2368,0.45,-0.158,B3Vp,1051.9619,Achernar,42.7533,21.0655,9.5683,-35.9518
7579,24.4467,64.7394,6.49,0.776,A6Iab,689.2869,,558.6592,217.0271,98.6611,505.2379
7583,24.467,-3.4407,6.43,1.568,K5,148.0471,,251.8892,228.8564,104.1365,-15.1171
7587,24.4794,-82.975,5.88,0.62,G2V,2.9027,,27.3823,3.0479,1.3877,-27.1767
7593,24.4981,48.6282,3.59,1.275,K3III,94.189,Nembus,54.3183,32.6693,14.8869,40.7624
7603,24.5315,57.9776,5.55,1.388,G5II,1501.0667,,534.7594,257.9605,117.7308,453.391
7628,24.6145,-36.5283,5.94,1.045,K0III,37.9839,,101.833,74.3935,34.0828,-60.6129
7635,24.6289,73.04,5.28,0.972,G8II-IIIvar,132.8006,,140.4494,37.2424,17.0736,134.3411
7636,24.6326,45.3997,6.38,-0.021,B9pe...,62.9796,,160.5136,102.4494,46.9755,114.2893
7664,24.7158,-21.2754,5.58,0.346,F0V,30.4789,,77.2798,65.4161,30.1099,-28.041
7703,24.8375,44.3862,5.01,0.883,G8III...,50.8159,,76.746,49.7728,23.0378,53.6831
7725,24.9201,16.4059,5.98,1.119,K2III,51.0035,,120.1923,104.564,48.5815,33.9471
7736,24.9475,-56.1964,5.76,0.88,K0V,0.2647,p Eridani,7.8223,3.9459,1.8356,-6.4999
7771,25.0546,53.8683,6.35,1.608,K5III,115.133,,214.1328,114.3813,53.4697,172.9473
7803,25.1451,40.577,4.96,-0.068,B8III,430.9233,,218.3406,150.1211,70.4659,142.024
7804,25.1455,8.7608,6.34,0.401,F2,7.5858,,54.7046,48.9426,22.9738,8.332
7810,25.1651,43.2977,5.63,0.214,A9IV:,23.6157,,69.5894,45.8401,21.5366,47.7236
7859,25.3265,25.7457,6.2,0.459,F2III,8.7096,,54.9451,44.7339,21.171,23.8669
7864,25.3388,-79.1482,6.33,0.947,G6/G8III,37.325,,120.7729,20.5503,9.7311,-118.6132
7869,25.3579,5.4876,4.45,1.347,K3III,179.3081,,111.3586,100.168,47.4731,10.6493
7871,25.3638,-38.1328,6.2,0.404,F3/F5IV/V,4.9843,,41.58,29.5534,14.0101,-25.6751
7891,25.4135,30.0471,5.97,1.015,K0III,88.7156,,157.7287,123.3205,58.5925,78.9767
7901,25.4368,-11.3247,5.75,0.443,F5V+...,6.792,,39.4477,34.93,16.6135,-7.7463
7903,25.4457,42.6134,4.96,0.618,G2V,1.4669,,12.7389,8.4656,4.0281,8.6248
7906,25.4498,-60.7893,5.7,1.264,K2/K3III,56.8068,,111.4827,49.1266,23.3794,-97.3056
7926,25.5125,-36.8323,5.7,-0.01,A0V,39.6278,,93.1099,67.2578,32.0983,-55.8171
7928,25.5145,35.2457,5.63,-0.059,B9IV-V,34.6099,,84.246,62.0926,29.6359,48.617
7940,25.5358,-32.327,5.25,1.044,K1II/III,30.0331,,65.8762,50.2284,23.9963,-35.2273
7948,25.5737,58.6277,6.35,-0.027,B8III,900.3264,,598.8024,281.1939,134.567,511.2592
7950,25.5853,68.043,5.57,-0.049,A0p SiSr,73.1813,,119.1895,40.1962,19.2461,110.5441
7963,25.6219,-53.7408,5.52,0.551,F8V,1.6398,,17.4338,9.2971,4.4588,-14.0577
7966,25.6241,20.2685,5.24,0.836,K1V,0.3963,,7.5324,6.3711,3.0558,2.6094
7984,25.6813,-3.6902,4.98,1.378,K3II-III,1181.4083,,364.9635,328.2299,157.8344,-23.4896
8001,25.7324,70.6225,5.18,-0.022,B9V,53.4564,,85.1064,25.4372,12.2598,80.2854
8005,25.743,61.4211,6.33,0.013,B7II,510.035,,446.4286,192.3623,92.7556,392.0353
8029,25.8186,45.3226,6.33,1.02,K2IV,8.5428,,57.7701,36.5643,17.6905,41.079
8031,25.8323,60.5513,5.78,-0.01,B8IIIn,436.114,,320.5128,141.8318,68.6628,279.1014
8053,25.9151,50.6887,4.01,-0.098,B2Vpe,1051.9619,,220.2643,125.5124,60.9865,170.4219
8071,25.9589,32.192,6.32,0.879,G8III-IV SB,43.451,,129.7017,98.6882,48.0459,69.0997
8079,25.9783,-4.7655,6.2,1.537,K0,126.7068,,209.6436,187.8097,91.5129,-17.4168
8087,26.0172,-15.9375,3.49,0.727,G8V,0.4664,,3.6502,3.1542,1.5396,-1.0023
8100,26.0748,57.5366,6.18,0.131,A3V,21.2031,,84.9618,40.9626,20.045,71.6852
8112,26.1105,46.1397,6.32,1.419,K5III,95.4993,,192.3077,119.6518,58.6441,138.6599
8128,26.182,-6.7662,6.45,0.864,G0,82.1864,,189.3939,168.7778,82.9831,-22.3139
8133,26.1923,57.0892,6.25,0.062,A2V,103.0861,,193.4236,94.302,46.3867,162.3825
8144,26.2326,20.0831,6.27,0.72,G5IV,2.8681,,32.5733,27.4419,13.5225,11.1851
8183,26.3485,9.1577,4.26,0.942,K0III,126.4736,Torcular,85.6898,75.8089,37.5469,13.6378
